,LikeCount,DislikeCount,ViewCount,CommentCount,ContainsText,nsfw_score,Title-Clickbait,subscriberCount,channelVideoCount,channelViewCount,isSponsored,hasDiscount,is_english,is_Abs,is_Chest,is_Back,is_Legs,is_Arms,PublishedYear,ChannelAge
233,9981,166,418129,326,0,0.116420999169,0.6446895,1133537,543,136849650,0,0,0,0,0,0,0,0,2014,2011
234,3944,130,417462,300,0,0.251102924347,0.664067805,199341,1090,49334312,0,0,0,0,0,0,0,1,2013,2012
235,7145,127,416660,780,0,0.00445920880884,0.420160562,1847055,1889,391047831,0,0,1,0,0,0,0,0,2015,2010
236,350,26,416165,24,0,0.0706294253469,0.32558316,28355,29,2256312,0,0,1,0,0,0,0,0,2012,2011
237,3129,60,415924,156,0,0.350842624903,0.329978824,477588,350,101843785,0,0,1,0,0,1,0,0,2015,2008
238,668,141,413444,136,0,0.0132956206799,0.279343516,1125210,8715,499166796,0,0,1,0,0,0,1,0,2011,2008
239,883,15,410851,210,0,0.854403614998,0.115616374,118,40,1160702,0,0,0,0,0,0,0,0,2007,2007
240,1959,184,410036,447,0,0.830199062824,0.315781087,2088,101,1125514,0,0,1,0,0,0,0,0,2012,2012
241,3614,280,409119,916,0,0.770069897175,0.4831267,345851,4796,92661092,0,0,1,0,0,0,0,0,2013,2009
242,479,189,409089,395,0,0.735003113747,0.641934037,3867,47,17240906,0,0,1,1,0,0,0,0,2007,2007
243,1599,77,407292,86,0,0.571296453476,0.634006083,92991,70,39680355,0,0,1,0,0,0,0,0,2013,2008
244,4533,650,407004,697,0,0.157092183828,0.40308699,1642,9,707525,0,0,0,0,0,0,0,0,2015,2014
245,9974,326,406686,501,1,0.205238282681,0.437644839,867720,701,134273746,0,1,0,0,0,0,0,0,2015,2012
246,1443,55,406022,281,0,0.161104056807,0.161104056807,66383,158,12471182,0,0,0,0,0,0,0,0,2014,2013
247,3100,79,405716,56,1,0.13226531446,0.288279206,156550,991,38685512,0,0,1,0,0,0,0,0,2015,2012
248,491,34,402702,82,0,0.0344184935093,0.379722238,28536,284,6076438,0,0,1,1,0,0,0,0,2011,2011
249,1057,29,400676,95,0,0.0378987193108,0.044304907,39206,557,21578447,0,0,1,0,1,0,0,1,2009,2008
250,2267,93,393844,529,0,0.0647329241037,0.094974227,69296,589,30783541,0,0,1,0,0,0,0,0,2014,2009
251,260,109,393279,136,0,0.0569607242942,0.14475368,117,8,675109,0,0,1,0,0,0,0,0,2010,2010
252,706,49,392082,199,0,0.129712626338,0.776487887,128403,131,26434654,0,0,1,0,0,0,0,0,2007,2006
253,4230,83,390706,638,0,0.372455894947,0.012696693,1223383,260,143684674,0,0,1,0,0,0,0,0,2013,2013
254,7715,89,390265,742,0,0.00258577964269,0.110525236,1172349,918,231016369,0,0,1,0,0,0,0,0,2014,2012
255,3416,92,388834,498,0,0.310705035925,0.366133958,1765827,1505,329479006,0,0,1,0,0,0,0,1,2012,2007
256,1296,74,387070,97,0,0.549555122852,0.293076962,1056380,542,182434008,0,0,1,0,0,0,1,0,2013,2012
257,2653,48,386755,49,0,0.0283079631627,0.955178976,743079,117,53080369,0,0,1,1,1,1,0,0,2015,2013
258,4096,51,385923,143,0,0.0410668365657,0.00917201,4210699,597,556909973,0,0,0,1,0,0,0,0,2013,2010
259,1340,177,384585,707,0,0.0101076476276,0.579361737,11762,892,5871470,0,0,1,0,0,0,0,0,2012,2007
260,5567,41,383985,497,0,0.724976122379,0.221522108,1765827,1505,329479006,0,0,1,0,0,1,0,0,2013,2007
261,5404,215,383424,300,0,0.733304738998,0.937861264,76897,55,8736184,0,0,1,0,0,0,0,0,2014,2013
262,381,28,383362,125,0,0.749958097935,0.033187035,106,1,383395,0,0,1,0,0,0,0,0,2009,2008
263,512,45,381673,145,0,0.719330251217,0.069713987,37631,37,44040453,0,0,0,0,0,0,0,0,2009,2009
264,936,48,381518,177,0,0.538838267326,0.846870661,4100457,855,586655242,0,0,1,0,0,0,0,1,2009,2006
265,4992,142,380636,291,0,0.420914322138,0.293848246,168294,622,26450599,0,0,0,0,0,0,0,0,2015,2013
266,881,60,379401,92,0,0.00696219597012,0.107239917,211,2,445896,0,0,1,0,0,0,0,0,2012,2011
267,2978,234,378343,573,0,0.897175967693,0.793860734,170612,895,30650380,0,0,1,0,0,0,0,0,2012,2007
268,170,18,376896,37,0,0.622180461884,0.14898023,1450,26,2848123,0,0,1,0,0,0,0,0,2008,2006
269,3182,77,373704,253,0,0.0109918192029,0.065383732,225492,358,35085811,0,0,1,0,0,0,1,0,2015,2008
270,9188,73,373271,955,0,0.00993487983942,0.530111432,645375,418,75983833,0,0,1,0,0,0,0,0,2015,2012
271,723,31,372982,71,0,0.598723649979,0.44757393,44460,45,14775849,0,0,0,1,0,0,0,0,2010,2010
272,6304,120,371915,586,0,0.161104056807,0.161104056807,645375,418,75983833,0,0,0,0,0,0,0,0,2015,2012
273,2948,135,366820,1298,0,0.00304023362696,0.295323581,1847055,1889,391047831,0,0,1,0,0,0,0,0,2011,2010
274,1707,55,365896,533,0,0.0859354659915,0.154207841,1521387,972,280585867,0,0,0,0,1,0,0,0,2013,2008
275,1695,63,362260,33,0,0.368970185518,0.142433226,131557,57,16911641,0,0,0,0,0,0,0,0,2012,2012
276,1675,20,361988,47,0,0.00479573616758,0.310470134,152573,900,43959226,0,0,1,0,0,0,0,0,2012,2008
277,5366,59,358201,316,0,0.940502822399,0.288345098,1504326,412,216065885,0,0,1,0,0,0,1,1,2015,2012
278,650,18,357207,29,0,0.0539602451026,0.1424326,193,2,359701,0,0,0,0,0,0,0,0,2010,2009
279,771,37,356584,90,0,0.0313649401069,0.278897315,3962,173,1495267,0,0,1,0,0,1,0,0,2009,2009
280,4198,158,353627,846,0,0.125701919198,0.335387081,1021969,616,284156948,0,0,0,0,0,0,0,1,2014,2011
281,2160,122,351601,79,0,0.114428140223,0.294883758,258417,1052,54253282,0,0,0,0,0,1,0,0,2013,2012
282,263,15,349283,22,0,0.0406339354813,0.340722829,195558,956,48089433,0,0,0,0,0,0,0,0,2009,2006
283,707,54,347601,68,0,0.30406871438,0.184320033,569,8,425119,0,0,1,0,0,0,0,0,2009,2009
284,5812,91,345326,823,0,0.491233021021,0.213074744,1847055,1889,391047831,0,0,1,0,0,0,0,1,2013,2010
285,519,27,343914,161,0,0.32081875205,0.022593318,757,103,1152241,0,0,1,0,0,0,0,0,2010,2007
286,1055,45,343721,81,0,0.678859233856,0.049344685,5904499,22084,3041460568,0,0,1,0,0,1,0,1,2012,2007
287,954,21,341187,569,0,0.908930420876,0.141091391,2512,324,2572338,0,0,1,0,0,0,0,0,2009,2006
288,2210,534,338748,627,0,0.754589021206,0.301873356,4501435,463,514523774,0,0,1,1,1,0,0,1,2013,2009
289,2336,95,338668,348,0,0.00612672045827,0.136964649,22849,29,3107641,0,0,0,0,0,0,0,0,2011,2011
290,4986,193,338668,130,0,0.0219718441367,0.296933055,22177,23,2763444,0,0,1,0,0,0,0,0,2013,2013
291,1137,26,338011,41,0,0.799345374107,0.067581266,97072,659,16951498,0,0,1,0,1,1,0,1,2011,2009
292,2201,48,337836,156,0,0.0132248690352,0.872578561,1093129,217,215613016,0,0,0,0,0,0,0,0,2012,2009
293,3099,93,337348,344,0,0.110332533717,0.99175477,705178,862,102413060,0,0,1,1,0,0,0,0,2014,2012
294,2842,207,337031,193,0,0.0760060325265,0.721088052,3518,41,1101442,0,0,0,0,0,0,0,0,2014,2014
295,2731,37,336959,77,0,0.0487616322935,0.223920822,4210699,597,556909973,0,0,0,1,0,0,0,0,2014,2010
296,1366,28,336946,22,0,0.00810641516,0.867336214,4220,50,1156958,0,0,1,0,0,0,0,0,2011,2010
297,384,19,333924,83,0,0.54719209671,0.527791619,1757,11,1392476,0,0,1,0,0,0,0,0,2008,2006
298,454,86,331480,29,0,0.263562828302,0.034254111,392,8,359124,0,0,0,0,0,0,0,0,2009,2009
299,255,671,329303,934,0,0.0987946465611,0.208123311,2361,205,7526800,0,0,1,0,0,0,0,0,2009,2006
300,1638,70,328648,410,0,0.552933216095,0.384158999,573372,670,243566121,0,0,1,0,0,0,0,0,2009,2006
301,783,34,322885,109,0,0.286291688681,0.249209583,0,1794,64354111,0,0,1,1,0,0,0,0,2014,2009
302,12613,137,322761,1038,0,0.0630973130465,0.426314652,4428153,703,816539033,0,0,1,1,0,0,0,0,2015,2006
303,158,53,322147,68,0,0.157515794039,0.015146184,2383,133,3196673,0,0,0,0,0,0,0,0,2011,2011
304,905,68,322014,245,0,0.00357021065429,0.083922572,242414,867,66588120,0,0,1,0,0,0,0,1,2009,2006
305,634,26,320456,98,0,0.111891783774,0.119296782,3344,80,1247495,0,0,1,0,0,0,1,0,2008,2006
306,3118,137,320223,609,0,0.433680802584,0.660945952,1521387,972,280585867,0,0,1,0,0,0,0,0,2013,2008
307,2575,105,313905,217,1,0.11741836369,0.806398213,49898,371,12019462,0,0,0,0,0,0,0,1,2013,2011
308,2142,61,313537,40,0,0.0647131204605,0.030573318,514525,6292,194470129,0,0,1,0,0,0,1,0,2012,2005
309,1104,647,312940,331,0,0.00396408513188,0.733678222,345851,4796,92661092,0,0,1,0,0,0,0,0,2013,2009
310,2535,94,311216,276,0,0.215895876288,0.447496921,216382,300,19000933,0,0,1,0,1,0,0,0,2014,2010
311,588,43,311140,80,0,0.000320126709994,0.020773739,5338,48,2067136,0,0,1,0,0,0,0,0,2015,2012
312,3599,136,311135,326,0,0.50071567297,0.58281666,867720,701,134273746,0,1,0,0,0,0,0,0,2014,2012
313,5146,129,309595,526,0,0.0156955607235,0.919179022,416379,1307,73991157,0,0,0,0,0,0,0,0,2013,2012
314,2537,51,308978,71,0,0.0423090718687,0.737952352,206438,675,48662096,0,0,0,0,0,1,0,0,2012,2009
315,1003,83,308452,86,0,0.0611631795764,0.522088587,26561,190,6869203,0,0,1,0,0,0,1,0,2012,2007
316,5805,93,307447,668,0,0.0463962182403,0.095517166,619748,993,109382924,0,0,0,0,0,1,0,0,2014,2006
317,385,36,306855,73,0,0.0499661527574,0.339193404,107745,521,25135950,0,0,1,1,0,0,0,0,2008,2006
318,5294,159,306657,268,0,0.0397776439786,0.128393903,613647,435,85718653,0,1,1,1,0,0,1,0,2015,2014
319,1381,79,305337,550,0,0.0506027750671,0.725311935,183321,158,23602338,0,0,1,0,0,0,0,0,2011,2010
320,1842,57,303951,137,0,0.0130368797109,0.630940616,1808,4,925056,0,0,1,0,0,0,0,0,2015,2011
321,4394,218,303184,320,1,0.0217889342457,0.009130749,257155,747,33895466,0,0,0,0,0,0,0,0,2015,2014
322,3566,54,302190,539,0,0.0454364307225,0.009464903,384704,488,85846735,0,0,1,1,0,0,0,0,2014,2010
323,3244,46,301677,150,0,0.323598384857,0.237245828,1765827,1505,329479006,0,0,1,0,0,1,1,0,2012,2007
324,2158,54,300085,321,0,0.217099130154,0.742457807,89638,284,12968717,0,0,1,0,0,0,0,0,2012,2011
325,614,31,300008,7,0,0.0500694476068,0.047524653,23981,109,4152948,0,0,0,0,0,0,0,0,2011,2010
326,1497,17,297229,82,0,0.0462231561542,0.580879152,2197545,1522,273994651,0,0,1,0,0,0,0,0,2014,2009
327,3503,113,296210,202,0,0.0832380205393,0.197970882,206519,910,47155280,0,0,1,0,0,0,0,0,2014,2006
328,765,64,295469,98,0,0.786822795868,0.9632864,1205,40,1851303,0,0,0,0,0,0,1,0,2011,2011
329,6935,154,294239,458,0,0.186507552862,0.480256736,1223383,260,143684674,0,0,1,0,0,0,0,0,2014,2013
330,305,47,291667,225,0,0.00876759830862,0.360729605,11114,957,17225876,0,0,1,0,0,0,0,0,2013,2010
331,569,75,291341,162,0,0.49166277051,0.439281255,28077,952,7482219,0,0,1,1,1,1,0,0,2009,2009
332,6457,143,290929,359,0,0.0188212916255,0.014891004,853382,399,88179344,0,0,1,1,0,0,1,1,2014,2013
333,928,298,290261,977,0,0.801483750343,0.832133353,394432,2384,140848063,0,0,0,0,0,0,1,0,2013,2012
334,2106,52,289948,231,0,0.590074002743,0.480926692,412212,287,45787911,0,0,1,0,0,0,0,1,2012,2010
335,168,19,289714,19,0,0.0796562880278,0.189834461,91761,192,49804676,0,0,1,0,0,0,0,1,2009,2009
336,8448,175,289235,566,0,0.218928813934,0.040013351,275981,539,27946462,0,0,1,1,0,0,0,0,2013,2011
337,3807,58,286619,100,0,0.0367418304086,0.144228175,1291741,367,203974380,0,0,1,0,0,0,0,0,2014,2014
338,2532,55,286115,548,0,0.0772363319993,0.759447098,255369,61292,522303866,0,0,1,0,0,0,0,0,2011,2006
339,450,74,284924,394,0,0.130925655365,0.37856254,345,86,1833103,0,0,1,0,0,0,0,0,2011,2006
340,688,93,284420,8,0,0.707563400269,0.65739423,929033,816,253312901,0,0,1,0,0,1,0,0,2013,2010
341,2235,52,282569,305,0,0.137420728803,0.526540875,1765827,1505,329479006,0,0,1,0,0,0,0,0,2012,2007
342,3066,30,281801,196,0,0.298340529203,0.104104944,38181,227,6301414,0,0,1,0,0,0,1,0,2013,2008
343,452,18,281746,44,0,0.0596693046391,0.175198108,253,4,287472,0,0,1,0,0,0,0,0,2006,2006
344,882,23,281674,146,0,0.304784864187,0.111038141,408,31,957779,0,0,1,0,0,0,0,1,2010,2009
345,1192,41,280887,221,0,0.824782252312,0.233842582,118114,545,20617949,0,0,1,0,0,1,0,0,2011,2008
346,1182,47,280475,32,0,0.105871684849,0.613305569,36298,179,7578398,0,0,0,0,0,0,0,0,2012,2009
347,2144,46,279929,153,1,0.0117987953126,0.679514289,4210699,597,556909973,0,0,0,1,0,0,0,0,2013,2010
348,410,247,279838,13,0,0.00603924132884,0.464331955,1727,176,2146512,0,0,0,0,0,0,0,0,2009,2008
349,1436,50,279628,106,0,0.446405351162,0.378966033,22183,32,13785847,0,0,1,0,0,0,0,0,2013,2010
350,7548,67,279381,258,0,0.0628072246909,0.800542891,1133537,543,136849650,0,0,0,0,0,0,0,0,2014,2011
351,9042,101,279250,348,0,0.405441641808,0.191854045,3955957,456,849033773,0,1,0,0,0,0,0,0,2014,2008
352,207,47,278244,50,0,0.00299318600446,0.334578127,869,12,1646786,0,0,1,0,0,0,0,0,2010,2009
353,2162,87,278170,309,0,0.10769803077,0.225247204,168294,622,26450599,0,0,0,0,0,0,0,0,2013,2013
354,10397,103,276396,621,0,0.0341812297702,0.91295296,1133537,543,136849650,0,0,0,0,0,0,0,0,2014,2011
355,812,451,275370,1558,0,0.0173273216933,0.443029881,16016,254,9049007,0,0,1,1,0,0,0,0,2009,2006
356,1256,27,275324,36,0,0.0574305988848,0.351506293,164940,109,25226502,0,0,1,0,0,0,0,0,2015,2015
357,1315,324,274988,569,0,0.0231444090605,0.880225241,235982,664,55522476,0,0,0,1,0,0,0,0,2011,2009
358,1144,30,274564,16,0,0.27382966876,0.415427744,5077,74,4899578,0,0,1,0,0,0,0,0,2013,2011
359,1136,19,273895,134,0,0.481670737267,0.249136761,1739,51,694251,0,0,1,0,0,0,0,0,2012,2011
360,1891,198,272518,570,0,0.282443106174,0.847208679,1021969,616,284156948,0,0,0,0,0,1,0,0,2015,2011
361,6364,212,272231,1194,0,0.0117384037003,0.744387329,1021969,616,284156948,0,0,0,0,0,0,0,0,2014,2011
362,3175,81,272083,739,0,0.161104056807,0.161104056807,41183,35,2586037,0,0,0,0,0,0,0,0,2012,2011
363,1717,192,270301,674,0,0.0551040656865,0.428634197,344324,511,55970770,0,0,1,0,0,0,0,0,2012,2006
364,2369,87,269823,118,0,0.20422694087,0.86088872,22444,197,3185242,0,0,0,0,0,0,0,0,2013,2006
365,1063,78,269441,80,0,0.199793055654,0.851260006,394432,2384,140848063,0,0,0,1,0,0,0,0,2012,2012
366,2001,67,269298,281,0,0.331193655729,0.076559789,1133537,543,136849650,0,0,0,0,0,0,0,1,2012,2011
367,398,92,268104,52,0,0.235712483525,0.057192069,64907,395,278792975,0,0,1,1,0,0,1,0,2011,2006
368,1092,26,267915,48,0,0.0111266337335,0.214717731,498,75,691036,0,0,0,0,0,0,0,0,2011,2010
369,818,31,267894,266,0,0.75283241272,0.181948394,350,6,630374,0,0,0,0,0,0,0,1,2011,2010
370,220,79,267482,204,0,0.192330271006,0.088822529,4307,112,1834621,0,0,1,0,0,0,0,0,2009,2009
371,1671,174,265180,582,0,0.0119925551116,0.300502867,150319,712,32950523,0,0,1,0,1,1,1,0,2011,2006
372,4873,51,264865,296,1,0.0223836749792,0.314057708,619748,993,109382924,0,0,0,0,1,1,1,1,2015,2006
373,330,57,263487,42,0,0.112548038363,0.758919895,115,1,263632,0,0,1,0,0,0,0,0,2013,2013
374,2180,95,262814,209,1,0.753801822662,0.95027107,25315,60,4201394,0,0,0,0,0,0,0,0,2012,2011
375,198,45,261951,145,0,0.00832227338105,0.352940261,194,9,437385,0,0,1,0,0,1,0,0,2008,2008
376,1150,159,260835,347,0,0.537118434906,0.039327256,19296,66,2577965,0,0,1,0,0,0,0,0,2013,2013
377,1082,37,260658,273,0,0.0672390535474,0.551775455,571652,619,69513586,0,0,1,0,1,0,1,0,2012,2011
378,496,74,258720,99,0,0.0112709514797,0.98393333,375,7,384365,0,0,0,0,0,0,0,0,2015,2014
379,947,192,258691,12,0,0.00386165711097,0.31274879,723,12,274962,0,0,0,0,0,0,0,0,2012,2009
380,1384,51,258655,36,0,0.261387616396,0.184277669,514525,6292,194470129,0,0,1,0,0,0,0,1,2013,2005
381,1498,167,258043,250,0,0.0206305291504,0.594564676,56293,384,8100973,0,0,1,0,0,0,0,0,2013,2012
382,5053,83,257638,1000,0,0.060579739511,0.079683147,1847055,1889,391047831,0,0,1,0,1,0,0,1,2013,2010
383,282,71,256478,198,0,0.100604437292,0.34452489,37553,1632,52544308,0,0,1,0,0,0,0,0,2010,2010
384,618,105,255582,146,0,0.479614019394,0.169052094,285,1,255594,0,0,0,0,0,0,0,0,2012,2012
385,2724,697,255164,687,0,0.130695208907,0.564128101,0,1197,240675927,0,0,1,0,0,0,0,0,2014,2006
386,114,10,254340,24,0,0.903856515884,0.146365032,79,8,1147999,0,0,0,0,0,0,0,0,2007,2007
387,238,38,253305,10,0,0.00101463811006,0.067508139,374,10,387913,0,0,1,0,0,0,0,0,2009,2008
388,168,23,249697,50,0,0.00506824161857,0.928440869,31,10,250436,0,0,0,0,0,0,0,0,2010,2007
389,1647,34,247103,41,0,0.082639336586,0.091570675,263769,640,48704942,0,0,1,0,0,0,1,0,2012,2007
390,3398,168,244772,786,0,0.108724072576,0.844928324,150319,712,32950523,0,0,1,1,0,1,1,0,2013,2006
391,299,24,243845,216,0,0.0400032363832,0.650038302,4817,101,2819695,0,0,0,0,0,0,0,0,2010,2007
392,1323,26,243387,157,0,0.30905431509,0.383448243,577588,449,74306346,0,0,1,1,0,0,0,0,2011,2007
393,708,45,242823,71,0,0.0169059485197,0.75427407,9734,38,5854137,0,0,0,0,0,0,0,0,2010,2010
394,402,31,242637,353,0,0.256927102804,0.696531653,666,53,692960,0,0,1,0,0,0,0,0,2013,2012
395,222,14,242239,61,0,0.125642389059,0.047733687,53,1,242271,0,0,0,0,0,0,0,0,2007,2006
396,6371,85,241558,518,0,0.0369349606335,0.444992185,193821,597,26033444,0,0,0,0,0,0,1,0,2013,2012
397,5404,124,240910,388,0,0.00246599176899,0.429549903,275981,539,27946462,0,0,1,1,1,0,0,1,2013,2011
398,4400,85,240778,1071,0,0.0796830281615,0.579331875,1847055,1889,391047831,0,0,1,0,0,0,0,0,2013,2010
399,905,48,240123,53,0,0.113916024566,0.1424326,197575,759,22281477,0,0,1,0,0,0,0,0,2011,2010
400,664,44,240000,69,0,0.0456459596753,0.443441838,8056,11,499177,0,0,1,0,0,0,0,0,2014,2010
401,4726,81,239988,1113,0,0.229338526726,0.137550369,1847055,1889,391047831,0,0,1,0,0,0,1,0,2013,2010
402,796,28,239326,40,0,0.119144663215,0.253124297,514525,6292,194470129,0,0,1,0,0,0,0,0,2009,2005
403,7068,171,239300,892,0,0.491722285748,0.485812604,668820,1112,129408380,0,0,1,1,1,0,0,0,2015,2009
404,415,46,239115,38,0,0.0179414171726,0.036323182,74065,176,19149810,0,0,0,0,0,0,0,0,2012,2011
405,1995,37,238265,112,0,0.00082664587535,0.070991434,845902,421,306675029,0,0,1,0,0,1,0,0,2015,2011
406,2485,177,238119,661,0,0.573370695114,0.279686004,4501435,463,514523774,0,0,1,1,0,0,0,0,2013,2009
407,590,78,237831,5,0,0.00935719907284,0.040324807,7387,107,2388646,0,0,1,0,0,1,0,0,2011,2011
408,6819,20,237053,557,0,0.0701229572296,0.148509771,394109,292,39569564,0,0,1,0,0,1,0,0,2015,2010
409,1909,38,236990,131,1,0.624443590641,0.544388711,195558,956,48089433,0,0,0,0,0,0,0,0,2013,2006
410,3495,59,235807,890,0,0.00449647940695,0.049596731,1847055,1889,391047831,0,0,1,0,0,0,0,0,2012,2010
411,3200,89,235579,753,0,0.161104056807,0.161104056807,1021969,616,284156948,0,0,0,0,0,0,0,0,2014,2011
412,546,20,235536,54,0,0.0912225544453,0.070990697,1640,53,3277004,0,0,0,0,0,0,0,0,2008,2007
413,2910,148,234689,697,0,0.0110293766484,0.310341001,1847055,1889,391047831,0,0,1,0,0,0,0,0,2012,2010
414,2573,122,233243,189,0,0.537078142166,0.728961766,1161458,839,231766332,0,0,0,0,0,0,0,0,2014,2007
415,388,16,232835,26,0,0.709904134274,0.110561945,68056,208,24772487,0,0,1,0,0,0,0,0,2009,2008
416,392,31,232123,61,0,0.388702332973,0.617107868,2436,13,1054303,0,0,1,0,0,0,0,0,2009,2009
417,2569,32,231725,121,1,0.0904544740915,0.694624066,36474,1116,6003179,0,0,1,0,0,0,0,0,2014,2008
418,2054,69,230913,115,0,0.273676335812,0.80542928,394432,2384,140848063,0,0,0,0,0,0,0,1,2012,2012
419,4788,56,229741,165,0,0.180017441511,0.286278844,1504326,412,216065885,0,0,1,0,0,0,0,1,2014,2012
420,1247,75,229731,68,0,0.0323343500495,0.981498063,202821,1405,44583892,0,0,0,0,0,0,0,0,2013,2013
421,1532,43,229506,86,0,0.161104056807,0.161104056807,2726545,1142,240590605,0,0,0,1,1,0,1,0,2012,2006
422,280,16,227875,73,0,0.177046701312,0.63029474,1125210,8715,499166796,0,0,1,0,0,0,1,0,2011,2008
423,5861,74,226971,646,0,0.720235407352,0.604635179,1441013,823,180267304,0,0,1,0,0,0,0,0,2015,2007
424,1357,103,226204,61,0,0.0325110778213,0.995444298,20578,749,4322979,0,0,1,0,0,1,0,0,2013,2013
425,536,15,225956,110,0,0.254684239626,0.091736019,4100457,855,586655242,0,0,1,1,1,0,0,0,2009,2006
426,6454,178,225354,416,0,0.0327930524945,0.068842575,742896,874,129614368,0,0,1,0,0,0,1,0,2014,2011
427,1021,28,224839,78,0,0.270334601402,0.229510561,42991,580,15156529,0,0,1,1,0,1,0,1,2012,2008
428,2339,41,222501,279,0,0.076911598444,0.817494929,619748,993,109382924,0,0,0,1,0,0,1,0,2014,2006
429,2774,43,221316,566,0,0.00277108279988,0.414231181,1765827,1505,329479006,0,0,1,0,0,0,0,0,2013,2007
430,4962,94,220462,327,0,0.716978549957,0.460568279,4100457,855,586655242,0,0,1,0,0,0,1,0,2014,2006
431,422,21,220239,9,0,0.0704051107168,0.7568084,348,1,220551,0,0,1,0,0,0,0,0,2010,2006
432,1731,52,219238,134,0,0.000150654872414,0.934021831,42587,134,10470921,0,0,1,0,0,0,0,0,2014,2013
433,416,23,219062,55,0,0.0900223106146,0.1424326,1273,83,1060745,0,0,0,0,0,0,0,0,2011,2010
434,960,56,218430,68,0,0.0726040825248,0.496637285,134626,929,14198970,0,0,1,0,0,0,0,0,2013,2011
435,579,27,218364,103,0,0.369384169579,0.115184136,14567,101,5173809,0,0,1,0,0,0,0,0,2012,2010
436,2077,86,218333,306,0,0.0135540431365,0.951346159,742839,1514,111363499,0,0,1,0,0,0,0,0,2014,2011
437,228,45,217653,134,0,0.0153133701533,0.923005164,1145468,585,186804665,0,0,1,1,0,0,0,1,2009,2006
438,565,14,217170,68,0,0.0438507422805,0.038659196,5524,14,1781847,0,0,1,0,0,0,0,0,2009,2009
439,482,26,217013,86,0,0.884825885296,0.129741594,83,13,369762,0,0,1,0,0,0,0,1,2009,2006
440,2298,118,216610,98,0,0.548053860664,0.872020781,93055,80,9468312,0,0,0,0,0,0,0,0,2014,2014
441,217,14,216456,48,0,0.00343511370011,0.031265117,5908,262,3055525,0,0,1,0,0,0,0,0,2008,2008
442,411,55,216358,51,0,0.022979427129,0.042186767,60053,356,11780157,0,0,1,0,1,0,0,0,2011,2008
443,757,20,215674,27,0,0.00802235770971,0.133894697,25951,658,10160777,0,0,0,0,0,0,0,0,2012,2009
444,925,52,215490,83,0,0.0279492810369,0.255196065,0,347,3988572,0,0,0,0,0,0,1,0,2013,2010
445,2068,38,214506,655,0,0.0417014099658,0.073272824,1847055,1889,391047831,0,0,1,0,0,1,0,1,2012,2010
446,171,12,214213,28,0,0.670137643814,0.006108536,19613,3001,17267607,0,0,1,0,0,1,0,0,2007,2006
447,218,28,213259,6,0,0.000900407205336,0.456225634,2575,258,1016664,0,0,1,0,0,0,0,0,2012,2011
448,457,10,212948,17,0,0.015986373648,0.179773524,68056,208,24772487,0,0,1,0,0,0,1,0,2009,2008
449,315,128,212680,592,0,0.0169778764248,0.137114957,0,885,4807448,0,0,1,0,0,0,0,0,2014,2012
450,310,15,212052,305,0,0.000419228075771,0.980003357,199697,630,118987359,0,0,1,0,0,0,0,0,2010,2008
451,646,51,211722,3,0,0.476953864098,0.129033849,13927,124,2942561,0,0,0,1,1,1,0,0,2015,2012
452,991,39,211602,124,0,0.862960875034,0.730835676,683751,427,144194789,0,0,1,0,0,1,0,0,2011,2011
